Retención 100%
109996549.74
103546134.79
102935042.84
107484282.86
101033867.91
104836217.78
104496722.25
105039915.09
105718906.14
97095719.83
103681933.00
104768318.67
104564621.36
100626473.28
104360924.04
105718906.14
104021428.52
107552181.97
102323950.90
105515208.83
104157226.73
104904116.88
108366971.23
101916556.27
105039915.09
105651007.03
107823778.39
110268146.16
106533695.40
106329998.08
105311511.51
104021428.52
106058401.66
103681933.00
106805291.82
103274538.37
104157226.73
101509161.64
108299072.12
106669493.61
108434870.33
108231173.02
104225125.83
108570668.54
102595547.32
106194199.87
109928650.64
107959576.60
105515208.83
102256051.80
102935042.84
103478235.68
103749832.10
106126300.77
103274538.37
103749832.10
101509161.64
105039915.09
103953529.42
105651007.03
104700419.57
105786805.24
102323950.90
101509161.64
105311511.51
101509161.64
106601594.50
106465796.29
105175713.30
106397897.19
113663101.40
104768318.67
104564621.36
101169666.12
110132347.95
103002941.95
100558574.18
108163273.91
105515208.83
102459749.11
101169666.12
107620081.07
102935042.84
104293024.94
104632520.46
106533695.40
107144787.34
103546134.79
105243612.41
103410336.58
102935042.84
101577060.75
109385457.80
105718906.14
103953529.42
103953529.42
107144787.34
106533695.40
106873190.92
103342437.47
105651007.03
101237565.22
104768318.67
102527648.22
101780758.06
100490675.07
109113861.38
106873190.92
104428823.15
108095374.81
109181760.48
103681933.00
110336045.26
105922603.45
102595547.32
104496722.25
102459749.11
100626473.28
100083280.44
102459749.11
104157226.73
102459749.11
102052354.48
104293024.94
107076888.24
99472188.50
104428823.15
106533695.40
105039915.09
103885630.31
110471843.47
104836217.78
104225125.83
103342437.47
105718906.14
106669493.61
104564621.36
108434870.33
102595547.32
103614033.89
108706466.75
107687980.18
105039915.09
104157226.73
105243612.41
108910164.06
102323950.90
107416383.76
106873190.92
104632520.46
108502769.44
106805291.82
104972015.99
99811684.02
103138740.16
106737392.71
102188152.69
110132347.95
103002941.95
103274538.37
105039915.09
103614033.89
104904116.88
108027475.70
107620081.07
103410336.58
105175713.30
102935042.84
101305464.33
106737392.71
103274538.37
107144787.34
107552181.97
108570668.54
105175713.30
106873190.92
107891677.49
106873190.92
107144787.34
109996549.74
99607986.71
108027475.70
101509161.64
105379410.62
102799244.63
108570668.54
104632520.46
104360924.04
103546134.79
104768318.67
104904116.88
108910164.06
104972015.99
104700419.57
102935042.84
105175713.30
103002941.95
100694372.39
110132347.95
107552181.97
107687980.18
108095374.81
104836217.78
107144787.34
105990502.56
102323950.90
105039915.09
108231173.02
104293024.94
106126300.77
102731345.53
103953529.42
108366971.23
104836217.78
112033522.88
102052354.48
106126300.77
106669493.61
102323950.90
108774365.85
107280585.55
103342437.47
104836217.78
104157226.73
104768318.67
104632520.46
102120253.59
99336390.29
104360924.04
107348484.65
99743784.92
101577060.75
107076888.24
103342437.47
99879583.13
105515208.83
100422775.97
105175713.30
105651007.03
103953529.42
107144787.34
107552181.97
102731345.53
108163273.91
100151179.55
104089327.62
100354876.86
102799244.63
107552181.97
108570668.54
101984455.38
100830170.60
102935042.84
105990502.56
103817731.21
105175713.30
102391850.01
100558574.18
102052354.48
104768318.67
107008989.13
105922603.45
108095374.81
103342437.47
104564621.36
109181760.48
101712858.96
104157226.73
108842264.96
104904116.88
105583107.93
107008989.13
107484282.86
108163273.91
100965968.81
108027475.70
108366971.23
102391850.01
105990502.56
102867143.74
105447309.72
104768318.67
105039915.09
99947482.23
106737392.71
103478235.68
103342437.47
104021428.52
106873190.92
104089327.62
103614033.89
100626473.28
105718906.14
108774365.85
108910164.06
104428823.15
104972015.99
104972015.99
103546134.79
106058401.66
102867143.74
104428823.15
100015381.34
104496722.25
104089327.62
100965968.81
107348484.65
99132692.98
101033867.91
108163273.91
104293024.94
106601594.50
103138740.16
109385457.80
103953529.42
107891677.49
99200592.08
107484282.86
100151179.55
101441262.54
103410336.58
106669493.61
108095374.81
104700419.57
108095374.81
101169666.12
102391850.01
104496722.25
103681933.00
101916556.27
104021428.52
103681933.00
104225125.83
105039915.09
103274538.37
106533695.40
103002941.95
100286977.76
103342437.47
104021428.52
104360924.04
105447309.72
104496722.25
104700419.57
102867143.74
106737392.71
109453356.90
103817731.21
106737392.71
109792852.43
100898069.70
103681933.00
104904116.88
103817731.21
110200247.05
104157226.73
105651007.03
106194199.87
103274538.37
108299072.12
103953529.42
102935042.84
100694372.39
104293024.94
102459749.11
107348484.65
108299072.12
102731345.53
105107814.20
106126300.77
104836217.78
103274538.37
108774365.85
104768318.67
103478235.68
107348484.65
104904116.88
112373018.41
101577060.75
109113861.38
103274538.37
101848657.17
108095374.81
108978063.17
105175713.30
109792852.43
106669493.61
102459749.11
104225125.83
105039915.09
100490675.07
106058401.66
104632520.46
107076888.24
109181760.48
103138740.16
107076888.24
102052354.48
104157226.73
107280585.55
101441262.54
105311511.51
106262098.98
108502769.44
100422775.97
98317903.72
104836217.78
104157226.73
105039915.09
103138740.16
103206639.26
107212686.44
105175713.30
108095374.81
105854704.35
103342437.47
107008989.13
107687980.18
107620081.07
107008989.13
104564621.36
104632520.46
108774365.85
103478235.68
105311511.51
104904116.88
107416383.76
101712858.96
106397897.19
104632520.46
104904116.88
104089327.62
109589155.11
100762271.49
108910164.06
104564621.36
105039915.09
100015381.34
103546134.79
105718906.14
102663446.42
105651007.03
103478235.68
107212686.44
104836217.78
103002941.95
104564621.36
105786805.24
108163273.91
107212686.44
108027475.70
108706466.75
104836217.78
107076888.24
105854704.35
104904116.88
107280585.55
104225125.83
99200592.08
110607641.68
108978063.17
106397897.19
101780758.06
102323950.90
109996549.74
107348484.65
108163273.91
105447309.72
101373363.43
103002941.95
101237565.22
102935042.84
106329998.08
103749832.10
106465796.29
105922603.45
107416383.76
104496722.25
104157226.73
101984455.38
104360924.04
109045962.27
105379410.62
100490675.07
106873190.92
105311511.51
108774365.85
102459749.11
106194199.87
106533695.40
108163273.91
107008989.13
103274538.37
105107814.20
108231173.02
101644959.85
99675885.81
103138740.16
103070841.05
109181760.48
106329998.08
103817731.21
103953529.42
105243612.41
101984455.38
106194199.87
104428823.15
103274538.37
101033867.91
102799244.63
105718906.14
101237565.22
103342437.47
105786805.24
105243612.41
103614033.89
109521256.01
101441262.54
106465796.29
107552181.97
102731345.53
109860751.53
106465796.29
107755879.28
104904116.88
102867143.74
107280585.55
109860751.53
102391850.01
100762271.49
104768318.67
102323950.90
103546134.79
101712858.96
104836217.78
97095719.83
105243612.41
107348484.65
99064793.87
103274538.37
107144787.34
104293024.94
107687980.18
107552181.97
105515208.83
105311511.51
104089327.62
105651007.03
106669493.61
104564621.36
101916556.27
104768318.67
106397897.19
109928650.64
100354876.86
104836217.78
104225125.83
105039915.09
106126300.77
105515208.83
104293024.94
106397897.19
105379410.62
105922603.45
105718906.14
107891677.49
98250004.61
99200592.08
103953529.42
104089327.62
101169666.12
111286632.73
104428823.15
107620081.07
101237565.22
105175713.30
99947482.23
101780758.06
101169666.12
106126300.77
105379410.62
107755879.28
99404289.40
107280585.55
107076888.24
100354876.86
102188152.69
104496722.25
105786805.24
106397897.19
109657054.22
102052354.48
105651007.03
105786805.24
108910164.06
103410336.58
102731345.53
106601594.50
103002941.95
105379410.62
102256051.80
103478235.68
103478235.68
103206639.26
99200592.08
106737392.71
105786805.24
104293024.94
105583107.93
106194199.87
106262098.98
105922603.45
107008989.13
103342437.47
106465796.29
105379410.62
103953529.42
107823778.39
103953529.42
101984455.38
106873190.92
106194199.87
107891677.49
105718906.14
103274538.37
103885630.31
102256051.80
106194199.87
105175713.30
103342437.47
108502769.44
101373363.43
105039915.09
104564621.36
104564621.36
101169666.12
103749832.10
105243612.41
101373363.43
106262098.98
106329998.08
105311511.51
103002941.95
101237565.22
102391850.01
103817731.21
107280585.55
104972015.99
107959576.60
102663446.42
103614033.89
107891677.49
106465796.29
103953529.42
100422775.97
103274538.37
108842264.96
106126300.77
106329998.08
106329998.08
105311511.51
105718906.14
104768318.67
102527648.22
100898069.70
105651007.03
105786805.24
105447309.72
106941090.03
102935042.84
104293024.94
101712858.96
104836217.78
101984455.38
108774365.85
103002941.95
105651007.03
104089327.62
104564621.36
108163273.91
109589155.11
103002941.95
102527648.22
101169666.12
103002941.95
106601594.50
105786805.24
101441262.54
106262098.98
104360924.04
102731345.53
108027475.70
106397897.19
103885630.31
104904116.88
97503114.46
103138740.16
108774365.85
105583107.93
99947482.23
100083280.44
97978408.20
108842264.96
96145132.37
107484282.86
103614033.89
104700419.57
105515208.83
109045962.27
100219078.65
106601594.50
104021428.52
112576715.72
108095374.81
106601594.50
101916556.27
103070841.05
108299072.12
107280585.55
103342437.47
101237565.22
102799244.63
105379410.62
106737392.71
102663446.42
103817731.21
106941090.03
107280585.55
102391850.01
103749832.10
108231173.02
105311511.51
103817731.21
103070841.05
104225125.83
106941090.03
104089327.62
107891677.49
97706811.78
102323950.90
102867143.74
105039915.09
106941090.03
109860751.53
107008989.13
107891677.49
101848657.17
103342437.47
102527648.22
103817731.21
105515208.83
106465796.29
103817731.21
101780758.06
108434870.33
101848657.17
97163618.94
105447309.72
104157226.73
102052354.48
100422775.97
102527648.22
106058401.66
107348484.65
103478235.68
104632520.46
105243612.41
108163273.91
107280585.55
99200592.08
103002941.95
104360924.04
101780758.06
100694372.39
104089327.62
101712858.96
106126300.77
103274538.37
102935042.84
103342437.47
109453356.90
110879238.10
105311511.51
105311511.51
98250004.61
100762271.49
104836217.78
103749832.10
103002941.95
105651007.03
106805291.82
106465796.29
104089327.62
101305464.33
105107814.20
107008989.13
104428823.15
109724953.32
106533695.40
104904116.88
106058401.66
108366971.23
105175713.30
107823778.39
104904116.88
104836217.78
103410336.58
103749832.10
102459749.11
107755879.28
109385457.80
108706466.75
102663446.42
107008989.13
105447309.72
105651007.03
104225125.83
108027475.70
101101767.01
106397897.19
105922603.45
105039915.09
102120253.59
104157226.73
100694372.39
109453356.90
106262098.98
104428823.15
107552181.97
106126300.77
105107814.20
107144787.34
105854704.35
107076888.24
103953529.42
104836217.78
101577060.75
103342437.47
105583107.93
99947482.23
101712858.96
105243612.41
103274538.37
107008989.13
101509161.64
101305464.33
103885630.31
107959576.60
100762271.49
107823778.39
106941090.03
100898069.70
105651007.03
99064793.87
108910164.06
105854704.35
107416383.76
103410336.58
102527648.22
102459749.11
104836217.78
104428823.15
105583107.93
105922603.45
109792852.43
103070841.05
109045962.27
106058401.66
107755879.28
107144787.34
103817731.21
104021428.52
105786805.24
104768318.67
96145132.37
103070841.05
102391850.01
108706466.75
107144787.34
105990502.56
111082935.42
105718906.14
107416383.76
105175713.30
106194199.87
103749832.10
104972015.99
101916556.27
104089327.62
104768318.67
101848657.17
102935042.84
103138740.16
105583107.93
110539742.58
103817731.21
101169666.12
104700419.57
105311511.51
105447309.72
105990502.56
108978063.17
107348484.65
103546134.79
103953529.42
109521256.01
105990502.56
106194199.87
106126300.77
103749832.10
101848657.17
106126300.77
114503114.46
103817731.21
103410336.58
100898069.70
105515208.83
103681933.00
102527648.22
109113861.38
111082935.42
113064793.87
102391850.01
100898069.70
109521256.01
104496722.25
109657054.22
106533695.40
103885630.31
109521256.01
107620081.07
109860751.53
102867143.74
104836217.78
104904116.88
106397897.19
108978063.17
105311511.51
105718906.14
109385457.80
102527648.22
106465796.29
100354876.86
105515208.83
102188152.69
102527648.22
102799244.63
106058401.66
106533695.40
104904116.88
103885630.31
105651007.03
106329998.08
102663446.42
102391850.01
101101767.01
104904116.88
101033867.91
101441262.54
102799244.63
105107814.20
105311511.51
107280585.55
108502769.44
107280585.55
106737392.71
102799244.63
104225125.83
115571013.57
103614033.89
104836217.78
106601594.50
104564621.36
109928650.64
108638567.65
105854704.35
103410336.58
108774365.85
102595547.32
108774365.85
103953529.42
104700419.57
103342437.47
106262098.98
100490675.07
101644959.85
103885630.31
104496722.25
108706466.75
104428823.15
107416383.76
104021428.52
103953529.42
104904116.88
104360924.04
102052354.48
105175713.30
104360924.04
108434870.33
104360924.04
105243612.41
106329998.08
105922603.45
103953529.42
102799244.63
107416383.76
106058401.66
104089327.62
105515208.83
104428823.15
108774365.85
104428823.15
99879583.13
105990502.56
102052354.48
101373363.43
99132692.98
104360924.04
101984455.38
103614033.89
103274538.37
108706466.75
102935042.84
103206639.26
104089327.62
105990502.56
105243612.41
107008989.13
102120253.59
106533695.40
107212686.44
103681933.00
104089327.62
98928995.66
107891677.49
109724953.32
103342437.47
100762271.49
102527648.22
100219078.65
105786805.24
107891677.49
100898069.70
106194199.87
103817731.21
100830170.60
101101767.01
103410336.58
105854704.35
105922603.45
101848657.17
105718906.14
107076888.24
109521256.01
106805291.82
105447309.72
104225125.83
102595547.32
107416383.76
105311511.51
106873190.92
102459749.11
110471843.47
109249659.59
101644959.85
101305464.33
107008989.13
105039915.09
101169666.12
103410336.58
101644959.85
108706466.75
105718906.14
104225125.83
105922603.45
99607986.71
105583107.93
103885630.31
110743439.89
107552181.97
102663446.42
105447309.72
103817731.21
104293024.94
107212686.44
109249659.59
98793197.45
105718906.14
108706466.75
102595547.32
104428823.15
101373363.43
100694372.39
102391850.01
103885630.31
106873190.92
104157226.73
102256051.80
105107814.20
106805291.82
105651007.03
107008989.13
101101767.01
103274538.37
110675540.79
106873190.92
104293024.94
104768318.67
108978063.17
101101767.01
103342437.47
103342437.47
109589155.11
102052354.48
107076888.24
106873190.92
106533695.40
101712858.96
98996894.77
105583107.93
108163273.91
100151179.55
100898069.70
105718906.14
103002941.95
104632520.46
104360924.04
108434870.33
102527648.22
105718906.14
105583107.93
104632520.46
105922603.45
111218733.63
104768318.67
103410336.58
107823778.39
103274538.37
102867143.74
105718906.14
107823778.39
108774365.85
102391850.01
106669493.61
104904116.88
105447309.72
107620081.07
105311511.51
106329998.08
107280585.55
105854704.35
103817731.21
106397897.19
104360924.04
103681933.00
103546134.79
105447309.72
106058401.66
105854704.35
104021428.52
107008989.13
106397897.19
107687980.18
104157226.73
105718906.14
104768318.67
105447309.72
104768318.67
105379410.62
109996549.74
102323950.90
108774365.85
104157226.73
101780758.06
104089327.62
103953529.42
99336390.29
110471843.47
101237565.22
107212686.44
101644959.85
104496722.25
104700419.57
102595547.32
101169666.12
101441262.54
103410336.58
105243612.41
106873190.92
98793197.45
103953529.42
105854704.35
106533695.40
103681933.00
107416383.76
103002941.95
98725298.35
104836217.78
106194199.87
102595547.32
101712858.96
102935042.84
103546134.79
110200247.05
103681933.00
100490675.07
106397897.19
105107814.20
107891677.49
101916556.27
106262098.98
107348484.65
103410336.58
111829825.57
101509161.64
104700419.57
103478235.68
104089327.62
102120253.59
103342437.47
108706466.75
104836217.78
104089327.62
103953529.42
107280585.55
102663446.42
104021428.52
108638567.65
106194199.87
103817731.21
103749832.10
105515208.83
104700419.57
105175713.30
111626128.26
103410336.58
103070841.05
105039915.09
104972015.99
104632520.46
105990502.56
107212686.44
104700419.57
104225125.83
109181760.48
107348484.65
104768318.67
102867143.74
108502769.44
102052354.48
104836217.78
108706466.75
111761926.46
106601594.50
103342437.47
108978063.17
106941090.03
105922603.45
105311511.51
98250004.61
104157226.73
107484282.86
103817731.21
104428823.15
103817731.21
103885630.31
106397897.19
106533695.40
105107814.20
104089327.62
102256051.80
105243612.41
103885630.31
107212686.44
102527648.22
104972015.99
109249659.59
103478235.68
105990502.56
100830170.60
108502769.44
105243612.41
104904116.88
107484282.86
101509161.64
108638567.65
106941090.03
105718906.14
104089327.62
103749832.10
103749832.10
102867143.74
99743784.92
102391850.01
102323950.90
105311511.51
108434870.33
108570668.54
108910164.06
103274538.37
106126300.77
107823778.39
104225125.83
104225125.83
103138740.16
104293024.94
101441262.54
100015381.34
106465796.29
104564621.36
103953529.42
105311511.51
106262098.98
103070841.05
111626128.26
107687980.18
105786805.24
104225125.83
102459749.11
109317558.69
105379410.62
102799244.63
107484282.86
108434870.33
106465796.29
105107814.20
107823778.39
106873190.92
106262098.98
100219078.65
105379410.62
102323950.90
101305464.33
112169321.09
99947482.23
100219078.65
104700419.57
110064448.85
103206639.26
103206639.26
109724953.32
104225125.83
107823778.39
102935042.84
106737392.71
103206639.26
101848657.17
101237565.22
105311511.51
108095374.81
104496722.25
107552181.97
104428823.15
102935042.84
108231173.02
104836217.78
102323950.90
102731345.53
101509161.64
106465796.29
102731345.53
106397897.19
106533695.40
103817731.21
104768318.67
101780758.06
104360924.04
109996549.74
107552181.97
105922603.45
108910164.06
103070841.05
104157226.73
107552181.97
103478235.68
105039915.09
111422430.94
105718906.14
101984455.38
105718906.14
101984455.38
100694372.39
104225125.83
104157226.73
108434870.33
105583107.93
101644959.85
103614033.89
107348484.65
102256051.80
107348484.65
107823778.39
101712858.96
106194199.87
102391850.01
106465796.29
105786805.24
101305464.33
103070841.05
101169666.12
103817731.21
106465796.29
105515208.83
102527648.22
106058401.66
110607641.68
107280585.55
101033867.91
106941090.03
104564621.36
106262098.98
101237565.22
104360924.04
105718906.14
103953529.42
106262098.98
105990502.56
101780758.06
107959576.60
103070841.05
108502769.44
100626473.28
102120253.59
101509161.64
101644959.85
105854704.35
107280585.55
106058401.66
103206639.26
104157226.73
100965968.81
108163273.91
105718906.14
103410336.58
102731345.53
105651007.03
107620081.07
104972015.99
107144787.34
107891677.49
101169666.12
106058401.66
104157226.73
103342437.47
109045962.27
107959576.60
108638567.65
106737392.71
107348484.65
103138740.16
101509161.64
105718906.14
104360924.04
105175713.30
101916556.27
104632520.46
101848657.17
100830170.60
102459749.11
103478235.68
104836217.78
104225125.83
103817731.21
103138740.16
103885630.31
105515208.83
101848657.17
103478235.68
102663446.42
104293024.94
105922603.45
103614033.89
105922603.45
105786805.24
106533695.40
103002941.95
110064448.85
106058401.66
100898069.70
106465796.29
105039915.09
109928650.64
103681933.00
108842264.96
103342437.47
105651007.03
105854704.35
107552181.97
108095374.81
106126300.77
106533695.40
105922603.45
105786805.24
102527648.22
105243612.41
105039915.09
104293024.94
103749832.10
105175713.30
103885630.31
101373363.43
104293024.94
109589155.11
107144787.34
105718906.14
103274538.37
100286977.76
107891677.49
108570668.54
106669493.61
107348484.65
105379410.62
107891677.49
106194199.87
101577060.75
100422775.97
102120253.59
102935042.84
104225125.83
106329998.08
108027475.70
104972015.99
103885630.31
104564621.36
108095374.81
99947482.23
106941090.03
106669493.61
104428823.15
102391850.01
106737392.71
103681933.00
108299072.12
107144787.34
107280585.55
104089327.62
105175713.30
109996549.74
105515208.83
102935042.84
110268146.16
103681933.00
107280585.55
100762271.49
108842264.96
103002941.95
105718906.14
100965968.81
102731345.53
106669493.61
107008989.13
106533695.40
100830170.60
101033867.91
104225125.83
102459749.11
106669493.61
101509161.64
102867143.74
106601594.50
104564621.36
104904116.88
101577060.75
106601594.50
100965968.81
101373363.43
107076888.24
102527648.22
107687980.18
108231173.02
100965968.81
105583107.93
104564621.36
109113861.38
100965968.81
105175713.30
105583107.93
101644959.85
105922603.45
102799244.63
103002941.95
111150834.52
110200247.05
104089327.62
101441262.54
104904116.88
103274538.37
107823778.39
108502769.44
99540087.61
108910164.06
100015381.34
102799244.63
106873190.92
103478235.68
107280585.55
103206639.26
102188152.69
103885630.31
103546134.79
100830170.60
104904116.88
106601594.50
106533695.40
109113861.38
101848657.17
103885630.31
105311511.51
104972015.99
102120253.59
109521256.01
105786805.24
108502769.44
103002941.95
102731345.53
102595547.32
103681933.00
105175713.30
104632520.46
105990502.56
106805291.82
104564621.36
106805291.82
101237565.22
103410336.58
105990502.56
104564621.36
102323950.90
108570668.54
105175713.30
103410336.58
100965968.81
100490675.07
106601594.50
108502769.44
102120253.59
101780758.06
102120253.59
101848657.17
101984455.38
105718906.14
108027475.70
104632520.46
106941090.03
106873190.92
98861096.56
104021428.52
104021428.52
105447309.72
105718906.14
105039915.09
105515208.83
99743784.92
101916556.27
105718906.14
104428823.15
105718906.14
106329998.08
105786805.24
109181760.48
102188152.69
104768318.67
106329998.08
107348484.65
100015381.34
100219078.65
106873190.92
104632520.46
103885630.31
104632520.46
105447309.72
103681933.00
104836217.78
102256051.80
105243612.41
106329998.08
106533695.40
108774365.85
107076888.24
104768318.67
105990502.56
104360924.04
107076888.24
106058401.66
109792852.43
103274538.37
108570668.54
107076888.24
105243612.41
104089327.62
103002941.95
103410336.58
104225125.83
107620081.07
100965968.81
102188152.69
105311511.51
101780758.06
101305464.33
100830170.60
105175713.30
105107814.20
104836217.78
112033522.88
105379410.62
102935042.84
101237565.22
105311511.51
107620081.07
106737392.71
104293024.94
107008989.13
100558574.18
108638567.65
103206639.26
107212686.44
102120253.59
101237565.22
106397897.19
102595547.32
101441262.54
106126300.77
103614033.89
102935042.84
102323950.90
106126300.77
107144787.34
107484282.86
110336045.26
106262098.98
105379410.62
103749832.10
100286977.76
98317903.72
103206639.26
103410336.58
103681933.00
101169666.12
108163273.91
105039915.09
108299072.12
105515208.83
106058401.66
103138740.16
106126300.77
106873190.92
101033867.91
105515208.83
101237565.22
102935042.84
106873190.92
105854704.35
101712858.96
103614033.89
106533695.40
100965968.81
103478235.68
109249659.59
109453356.90
98861096.56
105107814.20
100151179.55
102188152.69
105515208.83
103410336.58
101644959.85
105039915.09
103410336.58
102459749.11
100422775.97
106805291.82
104972015.99
102935042.84
103274538.37
102459749.11
106873190.92
103138740.16
102867143.74
104700419.57
102120253.59
110336045.26
106194199.87
103817731.21
101644959.85
111150834.52
102459749.11
106873190.92
105990502.56
108366971.23
107280585.55
102867143.74
103885630.31
103953529.42
107212686.44
105379410.62
102188152.69
102867143.74
102256051.80
107687980.18
106601594.50
105311511.51
98928995.66
104021428.52
103885630.31
98385802.82
102188152.69
104768318.67
110947137.21
102935042.84
104972015.99
107008989.13
109181760.48
98861096.56
102731345.53
106262098.98
104632520.46
106941090.03
106397897.19
107212686.44
107755879.28
106262098.98
108231173.02
105515208.83
101848657.17
105175713.30
103953529.42
103274538.37
103546134.79
106058401.66
111286632.73
104972015.99
103274538.37
107620081.07
102867143.74
104564621.36
103342437.47
104836217.78
109045962.27
110132347.95
101712858.96
104768318.67
106533695.40
103614033.89
104768318.67
104700419.57
104157226.73
106601594.50
103410336.58
107959576.60
105379410.62
106126300.77
102731345.53
104632520.46
103817731.21
103138740.16
103410336.58
104360924.04
101509161.64
105379410.62
105107814.20
103749832.10
102595547.32
106058401.66
106194199.87
106533695.40
104293024.94
104225125.83
104564621.36
109521256.01
103614033.89
103342437.47
99336390.29
103070841.05
108434870.33
102256051.80
99879583.13
99947482.23
105990502.56
103070841.05
107620081.07
107687980.18
102391850.01
105107814.20
104021428.52
103070841.05
105990502.56
108502769.44
103546134.79
106601594.50
105854704.35
103546134.79
104496722.25
107076888.24
107552181.97
106058401.66
107891677.49
104700419.57
106805291.82
105175713.30
107823778.39
104700419.57
102527648.22
105854704.35
104021428.52
103410336.58
106058401.66
105515208.83
109724953.32
103614033.89
107144787.34
101984455.38
101577060.75
108774365.85
109521256.01
105107814.20
107823778.39
109928650.64
103885630.31
102323950.90
105583107.93
106329998.08
102731345.53
101305464.33
102935042.84
108366971.23
105311511.51
105651007.03
106194199.87
101237565.22
104089327.62
102120253.59
107755879.28
101509161.64
103070841.05
106397897.19
105243612.41
99811684.02
105651007.03
102052354.48
106805291.82
109589155.11
103749832.10
103002941.95
105922603.45
111082935.42
107008989.13
105311511.51
104768318.67
98250004.61
106126300.77
104972015.99
108502769.44
104904116.88
104021428.52
106737392.71
104632520.46
103478235.68
106329998.08
106669493.61
103410336.58
105786805.24
108366971.23
107280585.55
109317558.69
105175713.30
100965968.81
104496722.25
103478235.68
105990502.56
101237565.22
106329998.08
105922603.45
104496722.25
102256051.80
102391850.01
102120253.59
107620081.07
106941090.03
105922603.45
106669493.61
103342437.47
106805291.82
102527648.22
99200592.08
107620081.07
105786805.24
106941090.03
103410336.58
109453356.90
107823778.39
105175713.30
101712858.96
105515208.83
109657054.22
105651007.03
108570668.54
106126300.77
102867143.74
105854704.35
103885630.31
106329998.08
104225125.83
101848657.17
107755879.28
104360924.04
109792852.43
107144787.34
108095374.81
107891677.49
104700419.57
103138740.16
101237565.22
101373363.43
105583107.93
102935042.84
103342437.47
103885630.31
103478235.68
104768318.67
100558574.18
103410336.58
99132692.98
110403944.37
100694372.39
